news_outlet,provenance,query_keywords,creation_date,last_modified,crawl_date,author_person,author_organization,news_keywords,content_title,content_description,content_body,Fake News,Extreme bias,clickbait,credible,body_len,has_label
kurier,https://kurier.at/chronik/niederoesterreich/st-poelten-neues-stadtquartier-nimmt-fahrt-auf/401080188,"ns, christ, us, ss, sp",2020-10-29 00:00:00,,2024-10-24,"29.10.20, 05:05",,,St. Poelten: Neues Stadtquartier nimmt Fahrt auf,Spannung um Zukunft des Leiner-Stammhauses inmitten des Jahrhundertprojekts der Signa-Gruppe,"Es geht um ein cooles Projekt fuer die Landeshauptstadt. Mit diesem appetitlichen Angebot locken Vertreter des Moebelhauses Leiner und der Stadt St. Poelten fuer den morgigen Freitag zur Pressekonferenz. Stilecht in die Wohnzimmerabteilung der Leiner-Liegenschaft mitten in der Landeshauptstadt. Dieses imposante Anwesen ist auch die Basis fuer das Jahrhundertprojekt Stadtquartier, das die Signa-Gruppe des Immobilieninvestors Rene Benko verwirklichen will. Bei dem Termin seien auch Details zum Planungsstand des Grossprojekts zu erwarten, heisst es aus dem Rathaus. Ein Hotel mit 150 Zimmern, 150 Wohnungen, ein Konferenzzentrum und ein neuartiges Leiner-Moebelhaus sollen auf der ueber 9.000 Quadratmeter grossen Grundstuecksflaeche zwischen Rathausplatz und Julius-Raab-Promenade entstehen. Die verheissungsvolle Praesentation der Grobplanungen der Signa-Gruppe zu Jahresbeginn hatte in St. Poelten fuer viel Aufsehen gesorgt. Dass direkt am Leiner-Areal an der Heitzlergasse seit einigen Wochen bei emsigen archaeologischen Sicherungsgrabungen historische Grundfesten, Mauerreste und so manche verkohlte Ziegelgrube freigeschaufelt wurden, zeigt den Passanten, dass die neuen Bauherrn Druck machen. Wurde doch ein Baubeginn fuer das Jahr 2021 anvisiert und die Praesentation der Detailplanung fuer den heurigen Herbst angekuendigt. Die in St. Poelten so gut wie bei jeder Baustelle verpflichtende Sicherung des historischen Untergrunds, duerfte aber bei der aktuellen Grabungsstelle wenig Spektakulaeres zutage foerdern. Es handelt sich um zwei ehemalige Haeuser aus dem 19. Jahrhundert. Weil hier vom Bauwerber nicht in die Tiefe gebaut werden soll, muss auch nur der Bestand bis zu einem Meter oder etwas darunter untersucht und dokumentiert werden, berichtet St. Poeltens Stadt-Archaeologe Ronald Risy. Unweit davon, naemlich am Rossmarkt, der ebenfalls in die kuenftige Stadtquartier-Baustelle einbezogen wird, sehe die Sache allerdings ganz anders aus. Dort muesse man wegen einer geplanten Garage in die Tiefe. Und dort werden wir dann auch ganz sicher wieder Roemerfunde haben, kuendigt Risy an.",,,,,2108.0,False
kurier,https://kurier.at/politik/inland/grossbritannien-haengt-eu-beim-impfen-ab-ende-mai-fast-alle-geimpft/401180533,"europa, ns, lockdown, us, impfstoff, usa, pandemie, ss, schi, regierung, sp",2021-02-06 00:00:00,,2024-10-24,"06.02.21, 15:14",,,Grossbritannien haengt EU beim Impfen ab: Ende Mai fast alle geimpft ,"London will die ""allermeisten Erwachsenen"" bis Ende Mai durchimpfen. Saemtliche Risikogruppen schon bis Ende April.","Fast 500.000 Menschen werden derzeit taeglich in Grossbritannien geimpft. Das Land, das zu den am schlimmsten betroffenen der Covid-Pandemie weltweit zaehlt, kann dieser Tage eindrucksvolle Erfolgsmeldungen fuer sich verbuchen. Dank fruehzeitiger Zulassungen von Impfstoffen  also Wochen vor der EU  und grosser Produktionsanlagen der wichtigsten Impfstoffe im eigenen Land kann Grossbritannien bei seiner Impfkampagne Tempo machen. Bis Ende dieser Woche sind bereits 11 Millionen Briten geimpft. Das sind fast 17 Prozent der Bevoelkerung.",,,,,539.0,False
kurier,https://kurier.at/chronik/niederoesterreich/politischer-eiertanz-rund-um-bau-der-ostumfahrung/402261969,"ns, demo, oevp, us, ss, regierung, sp, fpoe",2022-12-16 00:00:00,,2024-10-24,"16.12.22, 17:00",,,Politischer Eiertanz rund um den Bau der Ostumfahrung,Nach Bedenken der SPOe kam ueberraschendes Bekenntnis zu dem Projekt zusammen mit den anderen Fraktionen.,"Ja, nein, vielleicht  und dann doch. So ungefaehr hoert sich der derzeitige Eiertanz rund um den Bau der Wiener Neustaedter Ostumfahrung an. Es ist vielleicht der bevorstehenden Landtagswahl und der massiven Gegenwehr geschuldet, dass die SPOe meinungstechnisch zu dem 39 Millionen Euro teuren Projekt einen Stangenslalom hinlegt. Nachdem die Fraktion jahrelang im Land und der Stadt hinter der Umfahrung gestanden war, schlug SP-Vizebuergermeister Rainer Spenger im Beisein von Landesparteichef Franz Schnabl im November ploetzlich neue Toene an. Es sei an der Zeit, die Sache neu zu evaluieren und zu besprechen, meinte Spenger im Rahmen einer Pressekonferenz. Die Umfahrung sei immer Teil ihres Mobilitaetsplans gewesen, aber man solle die Zeit nutzen, um das Projekt nochmals zu bewerten, so die SPOe. Die Aeusserungen sorgten beim Land und der OeVP-Stadtfuehrung in Wiener Neustadt fuer Verwunderung. Hatte die SPOe angesichts der von 6.000 Menschen unterschriebenen Petition gegen die Umfahrung ploetzlich kalte Fuesse bekommen?",,,,,1034.0,False
kurier,https://kurier.at/chronik/niederoesterreich/hundebiss-achtjaehriger-von-bernhardiner-schwer-verletzt/400757268,"spo, ns, us, usa, ss, sp",2020-02-18 00:00:00,,2024-10-24,"18.02.20, 10:42",,,Bernhardiner beisst Bub ins Gesicht: Kind in kuenstlichem Koma,Das Tier war zuvor nie aggressiv geworden. Die Staatsanwaltschaft erstattete Anzeige. ,"Ein achtjaehriger Bub ist Montagabend von einem Bernhardiner im Bezirk Neunkirchen schwer verletzt worden. Das Kind wurde von dem Hund ins Gesicht gebissen. Der Achtjaehrige musste nach notaerztlicher Erstversorgung mit dem OeAMTC-Rettungshubschrauber ins SMZ-Ost nach Wien geflogen und entsprechend behandelt werden. Am Dienstag gab das Spital bekannt, dass der Bub in kuenstlichen Tiefschlaf versetzt wurde. Der Zustand des Buben sei jedoch stabil und es bestehe eine gute Prognose, teilte eine Sprecherin des Wiener Krankenanstaltenverbunds (KAV) auf APA-Anfrage mit. Wie Bezirkspolizeikommandant Johann Neumueller dem KURIER bestaetigt, hat sich der Vorfall am Montag nach 17 Uhr auf einem landwirtschaftlichen Anwesen in der Gemeinde Schrattenbach ereignet. Das achtjaehrige Kind war zusammen mit seinem Onkel bei einem Bekannten, der einen Bernhardiner haelt, zu Besuch auf einem Bauernhof. Als die Erwachsenen dabei waren zusammen mit dem Kind die Kuehe in den Stallungen zu fuettern, kam es zur Hundeattacke.",,,,,1016.0,False
kurier,https://kurier.at/chronik/wien/alko-fahrt-firmenfeier-todesfall-wien-prozess-haft/402966507,"ns, us, ss, familie, sp",2024-10-23 00:00:00,,2024-10-24,"23.10.24, 16:45",,,Toedliche Alko-Fahrt nach Firmenfeier: Frau muss in Haft,"Prozess: Eine 31-Jaehrige krachte in eine Kolonne. Sie hatte 1,7 Promille Alkohol im Blut.","1,7 Promille hatte die 31-jaehrige Frau, als sie sich am 26. April nach einer Firmenfeier ins Auto setzte und einen toedlichen Verkehrsunfall verursachte. Ein 40-jaehriger Familienvater ueberlebte den Crash in Floridsdorf nicht.",,,,,228.0,False
kurier,https://kurier.at/chronik/niederoesterreich/ostumfahrung-eine-handvoll-rebellen-wird-enteignet/402472856,"klimakrise, ns, oevp, us, ss, schi, klima, regierung, klimaschutz, sp, fpoe",2023-06-02 00:00:00,,2024-10-24,"02.06.23, 18:17",,,Ostumfahrung Wr. Neustadt: Eine Handvoll Rebellen wird jetzt enteignet,"Klima-Protestcamp gegen Bau der 4,8 Kilometer langen Strasse startet am Sonntag in Lichtenwoerth. ","Kaum ein anderes Strassenprojekt der vergangenen Jahre polarisiert so sehr wie der geplante Bau der Ostumfahrung von Wiener Neustadt. Die Frist fuer die Abloesen von 91 Grundstuecken ist abgelaufen, und es zeichnet sich in einigen Faellen eine Zwangsenteignung der Flaechen ab. Umweltschuetzer sowie einige Bauern und Grundeigentuemer, die ihren Grund und Boden fuer die 4,8 Kilometer lange und mittlerweile knapp 60 Millionen Euro teure Trasse nicht hergeben wollen, machen gegen den Strassenbau mobil. Am Sonntag startet in Lichtenwoerth dazu ein einwoechiges Klima-Protestcamp von Aktivisten, die gegen die Umweltzerstoerung und Versiegelung der Boeden aufmarschieren. âž¤Mehr dazu: Politischer Eiertanz rund um den Bau der Ostumfahrung Der Ort des Camps ist strategisch gewaehlt. Es wird auf jenen Feldern nahe des Natura-2000-Schutzgebietes aufgeschlagen, die von der Umfahrung betroffen sind. Ãœber die Woche verteilt finden 60 Vortraege, Workshops und Diskussionen zum Thema Klimaschutz statt. Das Strassenprojekt waere die seit Jahren klimaschaedlichste Weichenstellung in der Region, die blau-schwarze NOe-Landesregierung wuerde den massiven Widerstand Tausender Buerger ignorieren, heisst es bei der Plattform Vernunft statt Ostumfahrung. Betonprojekte wie dieses heizen die Klimakrise an. Statt unsere Ernaehrungssicherheit durch lokale Landwirtschaft zu foerdern, versiegeln immer mehr Schnellstrassen, Einkaufszentren und Gewerbeflaechen beste Boeden. Das graebt uns im wahrsten Sinne des Wortes die Lebensgrundlagen ab, sagt Lucia Steinwender von System Change, not Climate Change. âž¤Mehr dazu: Krisengipfel zur Ostumfahrung Hans Gribitz ist einer der betroffenen Landwirte, der bis zum Stichtag vergangene Woche dem Land NOe die Zustimmung fuer die Grundabloese verweigert hat. Durch die Enteignung verliere ich mehrere Tausend Euro. Aber durch die Klimakrise verlieren wir unsere Existenz. Irgendwo muss Schluss sein mit der Versiegelung.",,,,,1955.0,False
kurier,https://kurier.at/chronik/niederoesterreich/st-poelten-lieferservice-bringt-gesundes/400843892,"us, ss, schi, corona, sp",2020-05-16 00:00:00,,2024-10-24,"16.05.20, 12:26",,,St. Poelten: Lieferservice bringt Gesundes,Fitnessexperte Lukas Leeb und Haubenkoch Hettegger haben sich fuer ein Projekt zusammengetan.,"Man muss, sagt Lukas Leeb, die Krise auch als Chancen sehen. Deshalb verwirklicht der gebuertige St. Poeltner trotz oder vor allem wegen der Corona-Krise eine Geschaeftsidee, die er schon vor einigen Jahren entwickelt hat. Der ausgebildete Trainer und Besitzer eines Fitnessstudios in der Landeshauptstadt liefert seit Kurzem gesundes Essen aus. Denn um gesund zu sein, ist die richtige Ernaehrungsweise ausschlaggebend, weiss der 32-Jaehrige. Fitnessexperte Lukas Leeb Die Zutatenliste ist umfangreich: Wer nach Proteinen giert, fuer den gibt es unter anderem Lachs, Meatballs, Huhn oder auch Tofu. Unter Carbs wiederum finden sich Reis, Suesskartoffel-Pommes und Nudeln, Shakes und Desserts gibt es ebenfalls. Bestellungen sind bis 20 Uhr des Vorabends moeglich.",,,,,764.0,False
kurier,https://kurier.at/chronik/oesterreich/hohe-spritpreise-der-kurier-testet-ob-langsam-fahren-wirklich-geld-spart/401941534,"krieg, rki, ns, us, ss, schi, klima, sp, ukraine",2022-03-18 00:00:00,,2024-10-24,"18.03.22, 05:34",,,"Hohe Spritpreise: Der KURIER testet, ob langsam fahren wirklich Geld spart",Benzinpreis. Die Debatte um Tempo 100   auf der Autobahn wird durch teuren Sprit befeuert. Der KURIER hat den Vergleich gemacht.,"Der hohe Spritpreis ist seit Tagen Gespraechsthema Nummer 1. Der Krieg in der Ukraine, der Rohoelpreis, der Dollar-Kurs. All das dient als Erklaerung. Wobei der Preis an der Tankstelle eine weit groessere Steigerung erfahren hat, als der Preis fuer Rohoel am Weltmarkt gestiegen ist. Jedenfalls wirkt sich der Benzinpreis unmittelbar auf das taegliche Leben aus. Und zwar ordentlich. Kostete eine Tankfuellung mit 60 Litern bei einem Preis von 1,30 Euro 78 Euro, schlaegt sie sich bei 2 Euro je Liter mit 120 Euro zu Buche. Und die beruehmte Geschichte, immer nur 30 Euro zu tanken, bringt einen nicht weiter, zumindest nicht auf der Autobahn. Klimaschuetzer fordern schon lange Tempo 100 auf Autobahnen. Und: ein verringertes Tempo wird laengst als probates Mittel gesehen, Sprit und somit auch Geld beim Tanken zu sparen. Fuer Tagespendler  eine beliebte Rechenaufgabe: Bei 100 Kilometer Autobahn pro Tag sind das etwa 2.000 Kilometer im Monat. Ein Liter Sprit pro 100 Kilometer weniger wuerde bei einem Preis von 2 Euro pro Liter eine Ersparnis von 40 Euro im Monat bedeuten. Doch ist die Ersparnis wirklich so gross? Und wie fuehlt es sich an, wenn man ploetzlich spuerbar langsamer unterwegs ist? Der KURIER wagt das Experiment. Zweimal  die Strecke Wien-Doebling  Ybbs an der Donau  Wien-Penzing, also zweimal exakt 230 Kilometer. Beim ersten Mal  mit 100 km/h, beim zweiten Mal mit der auf Autobahnen erlaubten Geschwindigkeit von 130 km/h.",,,,,1447.0,False
kurier,https://kurier.at/chronik/oesterreich/witwe-um-pension-gebracht-spitzenbeamter-degradiert/402154782,"ns, us, rna, ss, sp",2022-09-21 00:00:00,,2024-10-24,"21.09.22, 18:00",,,Witwe um Pension gebracht: Spitzenbeamter degradiert,Schwerer Verdacht: Ein Bericht ueber einen Helikopterabsturz duerfte mutmasslich manipuliert worden sein.,"Der Skandal um mutmasslich manipulierte Untersuchungsberichte von Flugzeugabstuerzen im Verkehrsministerium kostet nun laut KURIER-Informationen dem interimistischen Leiter der Untersuchungsstelle Luftfahrt den Job. L. soll an der Manipulation eines Dokuments beteiligt gewesen sein, die eine Witwe und zweifache Mutter nicht nur um eine Pension gebracht hat, sondern fuer sie auch eine Schadenersatzforderung in Hoehe von 169.000 Euro zur Folge hatte. Der Helikopterabsturz passierte bereits 2014 bei einem Ausflug zum Steirereck am steirischen Pogusch. Pilot Andreas Aigner war fuer einen kranken Freund eingesprungen. Ihm wurde angeblich ein desolater Hubschrauber vom Betreiber zugeteilt. Das belegen auch zahlreiche Wartungsprotokolle. Vermutlich war der Tank leck, weshalb Treibstoff auslief. Mangels Sprit stuerzte das Fluggeraet ab. Der Pilot starb, seine Gaeste ueberlebten schwer verletzt.",,,,,899.0,False
kurier,https://kurier.at/chronik/oesterreich/james-webb-spaceteleskop-was-noch-nie-ein-mensch-zuvor-gesehen-hat-astronomie-uni-wien/402067852,"europa, ns, us, usa, ss, schi, sp",2022-07-09 00:00:00,,2024-10-24,"09.07.22, 18:00",,,James Webb Teleskop: Was noch nie ein Mensch zuvor gesehen hat,Mit der teuersten Maschine aller Zeiten wollen die Astronomen 13 Milliarden Jahre in die Vergangenheit schauen und das groesste Raetsel der Menschheit loesen: Wo kommt das alles eigentlich her?,"Es wird fuer religioese Menschen so sein, als ob man Gott ins Auge schauen kann. Zumindest wird es erstmals ein Foto von jenem Moment geben, als es Licht wurde auf dieser Welt, in unserem Universum. Es ist kein Bild. Es ist ein neues Weltbild, sagt NASA-Chefastronom Thomas Zurbuchen. Laut eigenen Angaben war er den Traenen nahe, als er die ersten Farbaufnahmen des James Webb Teleskops sah. Die Weltoeffentlichkeit wird erst am Dienstag die ersten fuenf Bilder des teuersten Apparats der Menschheitsgeschichte praesentiert bekommen. Am Samstag zeigte die NASA erste Appetithappen  den Ausschnitt eines Bildes. Rund 35 Jahre sind seit der ersten Idee fuer dieses Geraet vergangen. Rund zehn Milliarden Euro flossen in die Entwicklung.",,,,,735.0,False
kurier,https://kurier.at/chronik/oesterreich/nasa-artemis1-landet-und-lieferte-spektakulaere-fotos-von-mond-und-erde/402252255,"ns, us, ss, schi, sp",2022-12-10 00:00:00,,2024-10-24,"10.12.22, 08:01",,,Artemis landet - und lieferte spektakulaere Fotos ,Trotz Pannen soll die Orion-Kapsel am Sonntag im Pazifik aufsetzten. Der KURIER zeigt die besten Bilder der Mission. ,"Am Sonntag um 19.07 Uhr MEZ soll die mit drei Puppen besetzte Orion-Kapsel im Pazifik landen und von Tauchern und Booten in den Hafen von San Diego im US-Bundesstaat Kalifornien gebracht werden. Schon zuvor hatte NASA-Chef Bill Nelson die Mission als aussergewoehnlichen Erfolg bezeichnet - obwohl es einige Pannen gab. So brach zwischenzeitlich der Kontakt zur Kapsel fuer mehr als eine dreiviertel Stunde ab. Ausserdem sollte ein japanischer Kleinsatellit abgesetzt werden, um auf dem Mond zu landen - doch dieser war defekt. Dazu gab es mehrere Startverschiebungen. Ãœbrig bleiben von Artemis 1 jedenfalls wertvolle Erkenntnisse fuer die weiteren Missionen und vor allem atemberaubende Bilder von den Kameras des Raumschiffes. Da Orion weit hinter den Mond flog, gab es auch spektakulaere Fotos gemeinsam mit der Erde.",,,,,821.0,False
kurier,https://kurier.at/politik/inland/fpoe-herbert-kickl-rechts-sicherheitsrisiko-nehammer/402911176,"rki, ibiza-video, ns, zuwanderung, oevp, us, ss, regierung, sp, fpoe, herbert kickl, karl nehammer",2024-06-10 00:00:00,,2024-10-24,"10.06.24, 17:47",,,Nach dem FPOe-Wahlerfolg: Die OeVP in der Daemonisierungsfalle,"Wer bei der kommenden Wahl der FPOe Stimmen nehmen will, der muss einen Themen- und keinen Feinbild-Wahlkampf fuehren.",,,,,,,False
kurier,https://kurier.at/kultur/trenklers-tratsch-kulturpolitik-und-die-strategie-der-heissen-luft/402347865,"politik, ns, oevp, us, usa, neos, ss, klimawandel, schi, kogler, klima, rassismus, klimapolitik, sp, regierung, fpoe, sebastian kurz, werner kogler, karl nehammer",2023-03-01 00:00:00,,2024-10-24,"01.03.23, 18:33",,,Trenklers Tratsch: Kulturpolitik und die Strategie der heissen Luft,"Werner Kogler und Andrea Mayer veranstalteten um 188.000 Euro ein Branchentreffen namens Forum Kultur, das weit unter den Erwartungen blieb","Auf der Website des Wiener Volkstheaters prangte am Dienstag stolz das Wort Ausverkauft. Das Kulturministerium hatte sich fuer sein erstes Forum Kultur eingemietet. Das Volkstheater war also ausverkauft. Aber nicht im althergebrachten Sinn. Neuerdings gelten ja fuer manche schon 50 Prozent der gesetzlich zugelassenen Maximalauslastung als das neue Ausverkauft. So gesehen wurde das Haus geradezu gestuermt. Die APA befand, dass sich das Volkstheater derart viel Publikum wohl fuer jede Vorstellung wuenschen wuerde. Eigentlich sollte der Tag ein Meilenstein sein, wie es Kulturstaatssekretaerin Andrea Mayer ausdrueckte. Auf dem Weg zu einer Kunst- und Kulturstrategie, die als Vorhaben der Regierung bis 2024 entwickelt sein soll. Gute Laune: Vizekanzler Werner Kogler, sein Berater Dietmar Seiler und Volksopern-Direktorin Lotte de Beer Die amtierenden Kulturpolitiker haben aber keine echte Ahnung, wie diese Strategie aussehen koennte. Und starteten daher einen partizipativen Prozess. Dieses Forum Kultur sollte eine Art Input-Veranstaltung sein. Doch die Begeisterung fuer das Gebotene nahm stuendlich ab. Am Nachmittag, als Vizekanzler Werner Kogler ueber den Klimawandel sinnierte (kuenftige Menschen haben leider keine Stimme in der gegenwaertigen Debatte), war das Volkstheater nur mehr zu einem Viertel gefuellt. Selbst Mayer verliess die Vorstellung (um erst viel spaeter, nach einer Antirassismus-Performance, wiederzukehren). Zunaechst praesentierte Hausherr Kay Voges das Vorspiel auf dem Theater aus seiner Faust-Inszenierung. Der von Rockkonzerten bekannte Kniff, das Publikum zu fotografieren (das sich sogleich auf der Leinwand wiederentdecken kann), funktionierte auch jetzt: Einige hielten keck den Stinkefinger ins Bild. Das passte zum Text: Der Worte sind genug gewechselt, / Lasst mich auch endlich Taten sehn!",,,,,1836.0,False
kurier,https://kurier.at/kultur/trenklers-tratsch-exotisch-lokale-diskussionskultur-im-salzkammergut/402317804,"spo, amerika, ns, us, usa, ss, schi, klima, regierung, klimawandel, sp",2023-02-05 00:00:00,,2024-10-24,"05.02.23, 16:16",,,Trenklers Tratsch: Exotisch-lokale Diskussionskultur im Salzkammergut,"Vorkommnisse rund um die Kulturhauptstadt 2024: Als waere es eine Posse von Nestroy  samt Alpenpost und Potentatin, Baron und Barden","Die Alpenpost gehoert mittlerweile zur Pflichtlektuere Ihres Tratschpartners. Nicht so sehr, weil man ueber den dritten Rettungstransportwagen fuer das Rote Kreuz Ausseerland und die Jahreshauptversammlung der Obertrauner Ortsmusik informiert wird. Sondern weil die Zeitschrift, um Objektivitaet maximal bemueht, eine amuesante, nicht ganz unbegruendete Aversion gegen Elisabeth Schweeger entwickelt hat. Die Intendantin der Kulturhauptstadt 2024  Bad Ischl samt dem bundeslaenderuebergreifenden Salzkammergut  wird da genussvoll als Potentatin glorifiziert: Es ist kein Zufall, dass Schweeger die Operette ,Eine Frau, die weiss, was sie willâ€˜ zur Eroeffnung im Kongresshaus Bad Ischl spielen laesst. Veruebelt wird der zugereisten Programmmacherin, zu wenig auf das Gewachsene und Verwurzelte einzugehen. Hansirgl Hecker aus Grundlsee konstatiert in einem Leserbrief, dass die Intendanz der angestammten Kulturszene mehr oder weniger ungefragt auf die Spruenge helfen wolle. Aber: Das ,Draufsetzenâ€˜ von sicherlich hoch angesehenen Kuenstlern und Projekten aus aller Welt wird dem Salzkammergut nicht gerecht. Ein symptomatisches Draufsetz-Projekt nennt sich uebrigens Salzkammer(sc)hall: Choere sollen, statt ihre melodioesen Lieder zu singen, den gebirgigen Horizont als schroffe Notation lesen.",,,,,1301.0,False
kurier,https://kurier.at/chronik/oberoesterreich/linz/klimabeiratschef-linz-bin-gegen-autos-wenn-sie-im-weg-stehen/402322641,"klimakrise, ns, us, verkehrswende, usa, pandemie, ss, schi, klima, afrika, klimaschutz, klimawandel, sp",2023-02-10 00:00:00,,2024-10-24,"10.02.23, 05:00",,,"Klimabeiratschef Linz: Bin gegen Autos, wenn sie im Weg stehen",Mit Simon Tschannett hat ein anerkannter Klimaexperte fuer zwei Jahre die Spitze des Linzer Klimabeirats uebernommen. ,"Der Vorarlberger Simon Tschannett hat fuer zwei Jahre den Vorsitz des Klimabeirats in Linz uebernommen. Die Aufgabe des Klimabeirates der Stadt Linz: sachverstaendige Beratung des Stadtsenates im Hinblick auf klimabezogene Projekte und Beratungsgremium fuer den Gemeinderat, allerdings nur, wenn dieser die Einbindung beschliesst. Mit Tschannett steht seit Februar ein Meteorologe und anerkannter Klima-Wissenschafter an der Spitze dieses Beirats. Mit seinem Unternehmen Weatherpark hat er zuletzt die Stadtklimaanalyse durchgefuehrt, er ist Vorstandsmitglied des Climate Change Centre Austria.",,,,,594.0,False
kurier,https://kurier.at/chronik/oberoesterreich/die-klimamusterstadt/402929306,"politik, spo, ns, us, klimapolitik, ss, schi, klima, klimaschutz, klimawandel, sp",2024-07-26 00:00:00,,2024-10-24,"26.07.24, 13:00",,,Die Klimamusterstadt,"Warum Linz den Titel der ""Klimamusterstadt"" noch unter Anfuehrungszeichen setzen muss. ","Linz, das muss man anerkennen, macht schon viel in Sachen Klimaschutz. Das Klimaressort, ein Stadtklimatologe, eine Klimastrategie, viele punktuelle Massnahmen, die in die richtige Richtung gehen. Und dennoch muss die Bezeichnung Klimamusterstadt unter Anfuehrungszeichen gesetzt werden. Denn davon sind wir noch weit entfernt. Das hat der Rundgang zum Hitzeprojekt der FH Oberoesterreich gezeigt.",,,,,397.0,False
kurier,https://kurier.at/chronik/wien/hundehalterverband-will-regeln-fuer-listenhunde-zu-fall-bringen/400681241,"volksabstimmung, ns, us, ss, sp",2019-11-20 00:00:00,,2024-10-24,"20.11.19, 19:32",,,Hundehalterverband will Regeln fuer Listenhunde zu Fall bringen,Die seit Mitte Februar in Wien geltende Regelverschaerfung fuer Listenhunde ist dem Hundehalterverband (OeHV) ein Dorn im Auge.,Der Oesterreichische Hundehalterverband wird wegen der seit Mitte Februar in Wien geltenden schaerferen Bestimmungen fuer sogenannte Listenhunde vor den Verfassungsgerichtshof gehen. Das gab OeHV-Praesident Hans Mosser am Mittwochnachmittag bekannt. Anlass fuer das neue Wiener Tierhaltegesetz war die Attacke eines Rottweilers auf ein Kleinkind im Herbst 2018.,,,,,361.0,False
kurier,https://kurier.at/chronik/niederoesterreich/toedliche-hundebisse-in-kaserne-brisantes-protokoll-aufgetaucht/400701054,"ns, us, rna, ss, familie, sp, bundesheer",2019-12-11 00:00:00,,2024-10-24,"11.12.19, 17:30",,,Toedliche Hundebisse in Kaserne: Brisantes Protokoll aufgetaucht,Kollege des getoeteten Soldaten berichtet von Attacke. Staatsanwaltschaft prueft auch moegliche Fahrlaessigkeiten des Heeres.,"Neue Ermittlungserkenntnisse gibt es im Fall des von Militaerdiensthunden zu Tode gebissenen Jagdkommando-Soldaten in der Wiener Neustaedter Flugfeld-Kaserne. Die Staatsanwaltschaft ermittelt nicht nur gegen den fuer die beiden Malinois-Diensthunde verantwortlichen Hundefuehrer, sondern prueft auch moegliche Fahrlaessigkeiten des Bundesheers. Wie Erich Habitzl, Sprecher der Staatsanwaltschaft Wiener Neustadt gegenueber dem KURIER bestaetigt, wird auch wegen des Verdachts der grob fahrlaessigen Toetung sowie Gefaehrdung der koerperlichen Sicherheit gegen das Militaer ermittelt. Dabei geht es insbesondere um Sicherungsmassnahmen rund um die provisorische Zwingeranlage, die wegen der desastroesen finanziellen Lage des Heeres behelfsmaessig von Pionieren gebaut und nur mit Baustellengittern umzaeunt war. Ausstaendig ist laut Habitzl auch noch das DNA-Gutachten, welcher der Hunde dem 31-jaehrigen Dominik R. die toedlichen Verletzungen zugefuegt hat, oder ob es beide waren. Fuer den 31-jaehrigen Elitesoldaten Dominik R. kam jede Hilfe zu spaet. Was besonders bei Erich Gemeiner, Anwalt der Familie des Getoeteten, fuer Bestuerzung sorgt, ist ein weiterer bisher unbekannter Zwischenfall mit dem scharf abgerichteten Diensthund Hati. Ein Kollege des zu Tode gebissenen Soldaten hat am 3. Dezember bei der Polizei eine brisante Aussage gemacht.",,,,,1352.0,False
kurier,https://kurier.at/politik/inland/hohe-lebensmittelpreise-hat-hamstern-jetzt-sinn/401937508,"spo, europa, ns, us, rna, pandemie, ss, sp, ukraine",2022-03-15 00:00:00,,2024-10-24,"15.03.22, 05:37",,,Hohe Lebensmittelpreise: Macht Hamstern jetzt Sinn?,"Energie, Verpackung, Nahrungsmittel  alles wird teurer. Seit dem Wochenende wird in Deutschland vor Engpaessen beim Speiseoel gewarnt. Was bedeutet das fuer die Konsumenten?","Man hatte sie ja beinahe schon wieder vergessen, die Sammler und ""Prepper"" (vom engl. ""prepare"", vorbereiten). Also jene Hamsterkaeufer, die am Beginn der Pandemie nicht zu uebersehen waren, weil sie kiloweise Konserven und Toilettenpapier nach Hause schleppten. Die Idee der Prepperei hat sich nicht bewaehrt, denn in keiner Phase der Pandemie war die Versorgung mit Lebensmitteln auch nur ansatzweise in Gefahr.",,,,,413.0,False
