news_outlet,provenance,query_keywords,creation_date,last_modified,crawl_date,author_person,author_organization,news_keywords,content_title,content_description,content_body
ntv,https://www.n-tv.de/politik/Trump-flog-trotz-Corona-Kontakt-zu-Spendern-article22075397.html,"ns, us, rna, politik, familie, schi, ss, demo, pandemie, sp, corona",02.10.2020,03.10.2020,21.10.2024,,"ntv.de, mli/dpa","Politik, Donald Trump, Joe Biden, Pandemien, Coronaviren, Sars-Cov-2, Corona-Krise, Präsidentschaftswahl in den USA 2020, Wahlkampf",Trump flog trotz Corona-Kontakt zu Spendern,Am Donnerstag erfuhr Trump vom positiven Corona-Test einer engen Mitarbeiterin. Da war der US-Präsident auf dem Weg zu einer Veranstaltung mit Spendern - die dennoch stattfand. Weitere Wahlkampfauftritte werden nun aber abgesagt oder ins Internet verlegt. Ganz anders als bei Herausforderer Biden.,
ntv,https://www.n-tv.de/politik/Fratzscher-sieht-Pleitewelle-anrollen-article23629279.html,"ns, us, rna, politik, regierung, usa, ss, inflation, sp, corona, erneuerbare energien",05.10.2022,10.10.2022,21.10.2024,Marko Schlichting,ntv.de,"Politik, DIW, TV, Inflation, Gaspreis, Energiekrise, Insolvenz",Fratzscher sieht Pleitewelle anrollen,"Der Chef des Deutschen Instituts für Wirtschaftsforschung, Marcel Fratzscher, zeichnet ein düsteres Bild für deutsche Unternehmen. In der ARD-Talkshow ""Maischberger"" erklärt er, warum er fürchtet, dass viele Firmen in Deutschland in der nächsten Zeit schließen könnten. Nicht nur energieintensive Branchen sieht er gefährdet.",
ntv,https://www.n-tv.de/wirtschaft/Jeder-Dritte-hat-kein-Geld-fuer-spontane-Ausgaben-article23630076.html,"ns, us, sp, familie, regierung, schi, ss, inflation, frankreich, spo, corona",05.10.2022,10.10.2022,21.10.2024,,"ntv.de, Jörn Bender, dpa","Wirtschaft, Statistisches Bundesamt, Einkommen, Preise, Energieversorgung, Lebensmittelpreise, Verbraucherpreise",Jeder Dritte hat kein Geld für spontane Ausgaben,"Steigende Energiepreise und Lebensmittelkosten stellen viele Menschen in Deutschland vor große Herausforderungen. Doch bereits im letzten Jahr hatten viele Menschen keine Rücklagen, wie eine Statistik zeigt. ",
ntv,https://www.n-tv.de/politik/Habeck-laesst-sich-im-AKW-Streit-Fesseln-anlegen-article23652573.html,"ns, us, europa, regierung, christ, ss, frankreich, sp, fdp, krieg, olaf scholz, christian lindner, die grünen, robert habeck",14.10.2022,14.10.2022,21.10.2024,Sebastian Huld,ntv.de,"Politik, Bündnis 90/Die Grünen, Robert Habeck, FDP, Atomkraftwerke, Energiepolitik",Habeck lässt sich im AKW-Streit Fesseln anlegen,"Auf dem Bundesparteitag der Grünen holt sich Bundeswirtschaftsminister Robert Habeck die Rückendeckung dafür, zwei Kernkraftwerke in die Einsatzreserve zu schicken. Aber: Er und die Fraktion haben nach dem Parteitagsbeschluss keinen Raum mehr, irgendwie auf die Forderungen der FDP zuzugehen.",
ntv,https://www.n-tv.de/politik/UBA-Praesident-Messner-im-Klima-Labor-40-Prozent-der-Menschen-erwarten-ihren-oekonomischen-Abstieg-article24722080.html,"europa, rna, klimaneutral, spo, ns, us, usa, christ, demo, afd, umweltschutz, klimaschutz, politik, energiewende, schi, ss, klima, klimawandel, regierung, flüchtlingskrise, sp, umweltpolitik, angela merkel, vereinte nationen",09.02.2024,09.02.2024,20.10.2024,,ntv.de,"Politik, Klimageld, Heizungsgesetz, Peer Steinbrück, Angela Merkel, Umweltbundesamt","""40 Prozent erwarten ihren ökonomischen Abstieg""","Die allermeisten Menschen unterstützen Umwelt- und Klimaschutz. Viele fürchten durch die Maßnahmen allerdings auch einen Wohlstandsverlust. Im ""Klima-Labor"" drängt der Präsident des Umweltbundesamtes daher dringend auf finanzielle Entlastung - und einen Auftritt im Stile von Merkel und Steinbrück. ",
ntv,https://www.n-tv.de/politik/Kellyanne-Conway-die-Erfinderin-der-alternativen-Fakten-verlaesst-das-Weisse-Haus-und-lobt-Trump-zum-Abschied-article21991014.html,"ns, us, sp, rna, amerika, familie, schi, usa, ss, linke, spo, corona",24.08.2020,24.08.2020,21.10.2024,Hubertus Volmer,ntv.de,"Politik, Kellyanne Conway, Donald Trump, Präsidentschaftswahl in den USA 2020, US-Präsidentschaftswahl 2016, Ted Cruz","Die Erfinderin der ""alternativen Fakten"" geht","Diese Familie ist so gespalten wie die USA insgesamt: Kellyanne Conway verteidigt noch die offensichtlichsten Unwahrheiten des Präsidenten, George Conway bekämpft ihn. Selbst die 15-jährige Tochter mischt mit. Nun steigt Kellyanne Conway aus der Politik aus - und der Rest der Familie mit ihr.",
ntv,https://www.n-tv.de/ratgeber/Das-muss-man-beim-Kauf-von-Feuerholz-beachten-article23503168.html,"ns, us, sp, rna, schi, ss, leiche, spo",03.08.2022,03.08.2022,21.10.2024,,"ntv.de, Katja Fischer und Simone Andrea Mayer, dpa","Ratgeber, Heizung, Heizkosten, Wald",Das muss man beim Kauf von Feuerholz beachten,"Wer seinen Holzofen anwirft, kann Gas oder Öl sparen - in diesem Winter besonders wichtig. Doch Feuerholz ist nicht gleich Feuerholz, wenn man überhaupt noch welches bekommt. Denn trockenes Brennholz ist derzeit Mangelware. Hier die wichtigsten Kennzahlen und Tipps für die Holz-Vorsorge.",
ntv,https://www.n-tv.de/sport/olympia/Der-neue-Kalte-Krieg-des-Dopings-auf-dem-Eis-article23127666.html,"ns, us, sp, rna, schi, usa, ss, leiche, spo, krieg",15.02.2022,15.02.2022,21.10.2024,,"ntv.de, sue/dpa","Doping, IOC, Thomas Bach, Olympische Winterspiele 2022","""Der neue Kalte Krieg des Dopings auf dem Eis""","Der Dopingfall Kamila Walijewa und die Entscheidung des internationalen Sportgerichtshofs CAS sorgt international für Wirbel. Vom neuen ""Kalten Krieg"" des Dopings und vom Versagen des IOC ist die Rede. ""Thomas Bach hat diese Demütigung verdient"", heißt es in Großbritannien. Die Pressestimmen. ",
ntv,https://www.n-tv.de/sport/fussball-wm/Trump-macht-Biden-fuer-schockierendes-WM-Aus-verantwortlich-article24309698.html,"ns, us, sp, amerika, politik, schi, usa, ss, linke, spo, gleichberechtigung",07.08.2023,07.08.2023,21.10.2024,,"ntv.de, ter","Donald Trump, Fußball, Fußball-WM der Frauen 2023","Trump macht Biden für ""schockierendes"" WM-Aus verantwortlich","Donald Trump ist im Wahlkampfmodus, da kommt ihm das ""schockierende"" WM-Aus der US-Fußballerinnen gelegen. Die Pleite des Weltmeisters im Achtelfinale nimmt er zum Anlass, um gegen Superstar Megan Rapinoe und Co zu pesten. Und etwas überraschend gegen Amtsinhaber Joe Biden.",
ntv,https://www.n-tv.de/sport/fussball-wm/Europameister-England-rettet-sich-im-Elfmeter-Krimi-article24310348.html,"ns, us, europa, schi, ss, sp",07.08.2023,07.08.2023,21.10.2024,,"ntv.de, ter/sid","Fußball-WM der Frauen 2023, Fußball, England, Nigeria",Europameister England rettet sich im Elfmeter-Krimi,"Der Europameister steht im Viertelfinale der Fußball-WM der Frauen. Weil Nigeria im Elfmeterschießen einmal zu oft patzt, setzen sich die Engländerinnen durch - obwohl sie die komplette Verlängerung in Unterzahl überstehen müssen.",
ntv,https://www.n-tv.de/panorama/Schweden-misstrauen-Corona-Impfstoffen-article22199887.html,"ns, impfstoff, us, schi, ss, pandemie, sp, corona",28.11.2020,28.11.2020,21.10.2024,,"ntv.de, Pia Ohlin, Tom Little, AFP","International, Schweden, Impfung, Schweinegrippe, Corona-Krise",Schweden misstrauen Corona-Impfstoffen,"Je näher die Zulassung eines Impfstoffes kommt, um so drängender wird die Frage, ob man sich dann auch impfen lassen würde. In Schweden ist die Skepsis recht groß, denn nach der Schweinegrippe-Impfung vor zehn Jahren traten unerwartete Nebenwirkungen auf. ",
ntv,https://www.n-tv.de/wirtschaft/Biontech-und-Pfizer-beantragen-EU-Impfstoffzulassung-article22206531.html,"ns, impfstoff, europa, us, rna, schi, usa, ss, demo, sp, corona",01.12.2020,01.12.2020,21.10.2024,,"ntv.de, jog/dpa","Wirtschaft, Antrag, Ema, Biontech, Pfizer, EU-Impfstoffzulassung",Biontech und Pfizer beantragen EU-Impfstoffzulassung,"Der EU-Arzneimittelbehörde liegt nun der zweite Zulassungsantrag für ein vielversprechendes Vakzin vor: Biontech und Pfizer wollen BNT162b2, so der Name ihres Impfstoff-Kandidaten, so schnell wie möglich in alle Welt ausliefern.",
ntv,https://www.n-tv.de/sport/fussball-wm/Japan-hat-das-Zeug-zum-Titel-USA-Altstars-verblassen-article24306081.html,"ns, us, sp, usa, schi, afrika, ss, spo",04.08.2023,18.08.2023,21.10.2024,Anja Rau,ntv.de,"Fußball-WM der Frauen 2023, Weltmeisterschaften, Fußball","Japan hat das Zeug zum Titel, USA-Altstars verblassen","Das DFB-Team tritt die Heimreise an, wenn es bei der WM erst richtig losgeht. Für die Deutschen ist das Turnier ein Debakel, andere trumpfen dagegen auf, auch vermeintlich ""Kleine"" - und die Gastgeberinnen. Das ist gut für die Stimmung.",
ntv,https://www.n-tv.de/leute/Kanye-West-reicht-Wahl-Unterlagen-ein-article21940480.html,"ns, us, amerika, politik, usa, ss, sp",29.07.2020,29.07.2020,21.10.2024,,"ntv.de, can/spot","Unterhaltung, Kanye West, Präsidentschaftswahl in den USA 2020, USA",Kanye West reicht Wahl-Unterlagen ein,"Rapper Kanye West meint es offenbar ernst. Einem Promi-Portal zufolge hat er jetzt offizielle Unterlagen für seine Zulassung zur US-Präsidentschaftswahl eingereicht. Dass er Trump tatsächlich ablöst, ist jedoch fast unmöglich.",
ntv,https://www.n-tv.de/wissen/Stehen-im-Vergleich-zum-Vorjahr-schlechter-da-article22890377.html,"ns, us, usa, ss, rki, israel, pandemie, sp, corona",27.10.2021,27.10.2021,21.10.2024,,"ntv.de, kst","Bildung, Viren, Virenschutz, Coronaviren, Sars-Cov-2, Covid-19, Pandemien","""Stehen im Vergleich zum Vorjahr schlechter da""","Die Zahl der Neuinfektionen steigt, die Intensivbetten in deutschen Kliniken füllen sich wieder mit Covid-19-Patienten. Eine schwierige Situation, warnt Virologin Ciesek. Denn bereits aus den vorangegangenen Corona-Wellen seien noch viele Patienten auf den Intensivstationen. Gleichzeitig mangele es an Pflegepersonal.",
ntv,https://www.n-tv.de/politik/BSW-und-CDU-wollen-AfD-Landtagspraesidenten-verhindern-article25239143.html,"ns, us, rna, politik, spd, ss, linke, demo, afd, cdu, sp, sahra wagenknecht",19.09.2024,19.09.2024,20.10.2024,,"ntv.de, als/AFP","Politik, CDU, BSW, AfD, Landtagswahlen Thüringen",BSW und CDU wollen AfD-Landtagspräsidenten verhindern,"Es klingt nach einer Formalität, kann aber gravierende Auswirkungen haben: die Wahl des Landtagspräsidenten in Thüringen. Das Vorschlagsrecht hat dabei die stärkste Kraft, also die AfD. Die Wahl könnte zur Hängepartie werden - was BSW und CDU verhindern wollen. ",
ntv,https://www.n-tv.de/panorama/Streeck-Inzidenzzahlen-geben-verzerrtes-Bild-article22891287.html,"ns, sp, ss, us",27.10.2021,27.10.2021,21.10.2024,,ntv.de,"International, Hendrik Streeck, Virologen, Corona-Tests, Corona-Maßnahmen, Corona-Krise",Streeck: Inzidenzzahlen geben verzerrtes Bild,"Die Sieben-Tage-Inzidenz steigt derzeit vor allem bei Kindern rasch an. Daraus lassen sich jedoch auch falsche Schlüsse ziehen, warnt der Virologe Hendrik Streeck. Im Interview mit ntv fordert er eine breite Test-Offensive, um gut durch die Wintermonate zu kommen.",
ntv,https://www.n-tv.de/politik/Biden-negativ-auf-Corona-getestet-article22075298.html,"ns, us, familie, ss, demo, sp, corona",02.10.2020,03.10.2020,21.10.2024,,"ntv.de, mli/dpa","Politik, Donald Trump, Joe Biden, Coronaviren, Sars-Cov-2, Präsidentschaftswahl in den USA 2020",Biden negativ auf Corona getestet,"Wegen der Corona-Infektion von Donald Trump lassen sich auch enge Mitarbeiter testen - und sein Herausforderer Joe Biden. Bei diesem fällt der Test aber negativ aus. Der Präsident selbst weist derweil ""milde Symptome"" auf.",
ntv,https://www.n-tv.de/wirtschaft/Klopapier-Hersteller-setzen-auf-Doppelwumms-article23623996.html,"ns, us, regierung, ss, sp, erneuerbare energien",01.10.2022,01.10.2022,21.10.2024,,"ntv.de, jog/dpa","Wirtschaft, Papierindustrie, Energiekrise, Entlastungspaket","Klopapier-Hersteller setzen auf ""Doppelwumms""","Zur Herstellung von Papier braucht es viel Energie. Und weil diese zurzeit sehr teuer ist, gibt die Industrie die Preise weiter -  etwa beim Toilettenpapier. Viele Erwartungen verbindet die Branche allerdings mit den Maßnahmen der Bundesregierung zur Einhegung der Energiepreise.",
ntv,https://www.n-tv.de/wirtschaft/Verbraucherschuetzer-befuerchten-mehr-Privatinsolvenzen-article23627588.html,"ns, us, ss, pandemie, sp",04.10.2022,04.10.2022,21.10.2024,,"ntv.de, als/AFP","Wirtschaft, Inflation, Preise, Privatschulden, Insolvenz, Deutscher Caritasverband, Paritätischer Wohlfahrtsverband, Diakonie Deutschland, Arbeiterwohlfahrt",Verbraucherschützer befürchten mehr Privatinsolvenzen,"Die Kosten für Energie und Lebensmittel steigen weiter. Die Belastungen für Verbraucher könnten derart groß werden, dass viele in die Schuldenfalle tappen, es drohen gar Privatinsolvenzen. Schuldnerberatungen können bei der Bewältigung helfen, allerdings fehlt ihnen dafür nach eigener Aussage das Geld. ",
ntv,https://www.n-tv.de/politik/Gruene-legen-Plan-fuer-Winter-der-Solidaritaet-vor-article23652369.html,"europa, rna, inflation, spo, klimapolitik, ns, us, usa, spd, demo, fdp, klimaschutz, politik, schi, ss, kohleausstieg, klima, regierung, ukraine, sp, krieg, olaf scholz, fridays for future, die grünen, robert habeck",14.10.2022,31.07.2023,21.10.2024,Sebastian Huld,ntv.de,"Politik, Bündnis 90/Die Grünen, Inflation, Angriff auf die Ukraine, Gas, Energiepolitik","Grüne legen Plan für ""Winter der Solidarität"" vor",Die Grünen kommen in Bonn zu einem Parteitag in denkbar schwierigen Zeiten zusammen. Zum Auftakt beschließen die Delegierten Forderungen nach umfassenden Hilfen für Verbraucher und Unternehmen im Umgang mit der Inflation. Bundeswirtschaftsminister Habeck streichelt die Gemüter.,
ntv,https://www.n-tv.de/panorama/Trump-Beraterin-macht-sich-laecherlich-article21717074.html,"ns, us, sp, rna, schi, ss, demo, pandemie, spo, corona",16.04.2020,16.04.2020,21.10.2024,,"ntv.de, ino","International, Donald Trump, Covid-19, Weltgesundheitsorganisation",Trump-Beraterin macht sich lächerlich,"Covid-19 heißt Covid-19 - ja, warum eigentlich? Kellyanne Conway, eine der wichtigsten Beraterinnen von Donald Trump, glaubt die Antwort zu kennen und verkündet sie lautstark bei Fox News. Dabei greift sie gehörig daneben.",
ntv,https://www.n-tv.de/wirtschaft/Was-Sie-jetzt-tun-sollten-wenn-Sie-mit-Gas-heizen-article23455699.html,"ns, us, klimaschutz, familie, regierung, schi, usa, ukraine, christ, ss, leiche, sp, krieg, klima, robert habeck",12.07.2022,21.03.2024,21.10.2024,,ntv.de,"Wirtschaft, Gas, Gaspreis, Angriff auf die Ukraine, Verbraucher, Heizung, Heizkosten","Was Sie jetzt tun sollten, wenn Sie mit Gas heizen","Die Regierung ruft die Bürger zum Gassparen auf. Ein Energieberater erklärt, wie sich die eigene Heizung optimieren lässt, in welchen Fällen sich ein Umstieg auf eine andere Technik lohnt und was bei Wärmepumpen zu beachten ist. Von dem Ansturm auf Heizlüfter und Holzöfen hält er wenig.",
ntv,https://www.n-tv.de/wirtschaft/So-soll-Deutschland-ueber-den-Winter-kommen-article23463429.html,"ns, us, politik, energiewende, regierung, schi, photovoltaik, ss, sp, robert habeck",16.07.2022,16.07.2022,21.10.2024,,"ntv.de, Andreas Hoenig, dpa","Wirtschaft, Gaslieferungen, Russland, Robert Habeck, Gaspreis",So soll Deutschland über den Winter kommen,"In Deutschland geht ein Schreckgespenst um - das einer Gasmangellage. Ob wieder Gas fließt, ist zu einer Schicksalsfrage geworden. Wenn Russland bei der wichtigen Pipeline Nord Stream 1 den Gashahn nicht wieder aufdreht, droht ein harter Winter.",
ntv,https://www.n-tv.de/sport/olympia/USA-schimpfen-nach-Walijewa-Urteil-article23125488.html,"ns, us, europa, sp, rna, schi, usa, ss, leiche, spo",14.02.2022,14.02.2022,21.10.2024,,"ntv.de, ara/dpa/sid","Positiver, Dopingtest, USA, Walijewa-Urteil",USA schimpfen nach Walijewa-Urteil,"Kamila Walijewa hat die Chance auf ein zweites Olympia-Gold - unter Vorbehalt. Trotz eines positiven Dopingtests darf die russische Eiskunstläuferin im Einzel antreten. Dieses Urteil des CAS entzweit, die USA reagieren entsetzt. ",
ntv,https://www.n-tv.de/sport/fussball/Guardiola-schimpft-und-scherzt-nach-ewiger-Nachspielzeit-article24310450.html,"ns, us, schi, ss, linke, sp",07.08.2023,07.08.2023,21.10.2024,,"ntv.de, ter/dpa","Fußball, Kai Havertz, FC Arsenal London, Manchester City, Josep Guardiola",Guardiola schimpft und scherzt nach ewiger Nachspielzeit,"Kai Havertz erringt schon vor dem Saisonstart seinen ersten Titel mit Arsenal London. Im englischen Supercup reißt eine starke Titelserie, weil am Ende einer ewigen Nachspielzeit der Ausgleich steht. Das ärgert Pep Guardiola.",
ntv,https://www.n-tv.de/politik/Lieferkettengesetz-der-EU-kommt-vorerst-nicht-article24725045.html,"ns, us, europa, regierung, ss, sp, fdp, annalena baerbock",09.02.2024,09.02.2024,20.10.2024,,"ntv.de, mba/rts","Politik, Handelsbeziehungen, Lieferketten",Lieferkettengesetz der EU kommt vorerst nicht,"Mit einer Enthaltung von deutscher Seite wird das EU-Unterfangen eines neuen Lieferkettengesetzes erschwert. Die FDP hatte zuvor ihre Zustimmung verweigert, weil sie noch nicht alle Bedingungen erfüllt sieht.",
ntv,https://www.n-tv.de/sport/fussball-wm/Weltmeisterin-Kuenzer-kritisiert-DFB-Tross-scharf-article24310125.html,"ns, us, ss, leiche, sp",07.08.2023,07.08.2023,21.10.2024,,"ntv.de, ter/dpa","DFB, DFB-Frauen, Weltmeisterschaften, Fußball-WM der Frauen 2023",Weltmeisterin Künzer kritisiert DFB-Tross scharf,Die Weltmeisterschaft endet für die DFB-Frauen mit einem Desaster: dem ersten Vorrunden-Aus überhaupt. Beim DFB schafft man schnell Fakten und greift einer angekündigten Analyse vor. Dem Trainerstab wirft Weltmeisterin Nia Künzer Fehler vor.,
ntv,https://www.n-tv.de/sport/olympia/Walijewa-darf-trotz-positiven-Dopingtests-starten-article23125336.html,"ns, us, sp, rna, politik, schi, usa, ss, rki, spo, corona",14.02.2022,14.02.2022,21.10.2024,,"ntv.de, ara/sid","Olympische Winterspiele 2022, Doping",Walijewa darf trotz positiven Dopingtests starten,Die russische Eiskunstläuferin Kamila Walijewa darf im Einzelwettbewerb bei den Olympischen Spielen an den Start gehen. Das entscheidet der Internationale Sportgerichtshof CAS trotz des vorliegenden positiven Dopingtests. Der Druck für die 15-Jährige ist immens.,
ntv,https://www.n-tv.de/wissen/Die-drei-Top-Corona-Impfstoffe-im-Vergleich-article22189430.html,"ns, impfstoff, us, sp, rna, mrna, regierung, schi, ss, spo, corona",24.11.2020,08.02.2022,21.10.2024,Kai Stoppel,"ntv.de, mit rts/dpa","Bildung, Corona-Impfung, Impfung, Coronaviren, Sars-Cov-2",Die drei Top-Corona-Impfstoffe im Vergleich,Im Kampf mit dem Coronavirus scheint sich das Blatt zugunsten der Menschheit zu wenden: Innerhalb weniger Wochen verkünden drei Entwickler aus dem Westen Erfolge mit ihren Impfstoffen. Das Positive: Alle Präparate wirken. Dennoch gibt es markante Unterschiede. ,
ntv,https://www.n-tv.de/sport/fussball-wm/Auf-den-Superstar-Schreck-folgt-der-WM-Rausch-article24297087.html,"ns, us, schi, ss, rki, sp",01.08.2023,01.08.2023,21.10.2024,Anja Rau,ntv.de,"Fußball-WM der Frauen 2023, Fußball, Frauenfußball-WM 2011, Australien",Auf den Superstar-Schreck folgt der WM-Rausch,"Sam Kerr guckt sich von der Bank aus an, wie ihr Team Australien bei der Fußball-Weltmeisterschaft so richtig ankommt. Der Sieg gegen Olympiasieger Kanada ist so verdient wie dominant. In den K.-o.-Spielen will die Stürmerin dann endlich mitmischen - und den Rausch miterleben.",
